Ano_Mês,T,carga,M,log_carga,lcg_1st_diff,PIB_constantes,log_PIBc,lPIBc_1diff,PRECIPITACAO,RAD_GLOBAL,TEMP_AR,VELOC_VENTO,PREC_ldiff,RAD__ldiff,TEMP_ldiff,VELO_ldiff
2003-08-01,39,40564.84157256507,M08,10.610656999301142,0.0017211115960531487,6380.974201934303,8.7610760609099,-0.009717113718412662,0.08851261037773367,3920.523651680449,21.412513817436608,2.3769091420191546,-0.12110166207652551,0.0662334447345998,0.022006068269340595,0.04770358027653576
2003-09-01,40,41835.13855554034,M09,10.641491900676893,0.0308349013757514,6492.544227676386,8.778409755631744,0.01733369472184343,0.10995643641242805,3949.175431870933,22.75426964915911,2.5173283014618173,0.21693922272948818,0.007281576203236995,0.060777295726258895,0.05739717743941397
2003-10-01,41,42772.02388962187,M10,10.663639520410523,0.02214761973363011,6744.471241750396,8.816478372944887,0.038068617313143704,0.1432645117599296,3830.71334973408,23.8372824617923,2.570312270034132,0.264608399461711,-0.030455766652480065,0.04649804032911353,0.02082925609229358
2003-11-01,42,42935.837645818945,M11,10.667462132542894,0.003822612132371006,6664.023803121124,8.804478755737227,-0.011999617207660407,0.19181594735573196,4219.225550172731,24.448562439428116,2.52457157523813,0.2918436505493094,0.09660055324598993,0.02532057325583814,-0.017956022217563317
2003-12-01,43,42711.94720428672,M12,10.66223395409307,-0.005228178449824483,6635.004723838776,8.80011465872367,-0.004364097013557,0.25147899065768914,3676.5956908734297,24.944113521426257,2.574627143322892,0.27082314515060624,-0.13766435226507312,0.02006644509754807,0.01963334976361375
2004-01-01,44,42323.95463439449,M01,10.653108508158684,-0.009125445934385468,6184.933704706774,8.729871566047521,-0.07024309267614903,0.36076966822626894,2981.507409910332,24.85206046060152,2.438663282601198,0.36088026664741046,-0.20955822515073663,-0.003697198331589213,-0.05425467073261814
2004-02-01,45,42983.237499984585,M02,10.668565493092201,0.015456984933516438,6088.557315706255,8.714166438667434,-0.015705127380087447,0.3979908196844606,2965.698344596184,24.2665815839838,2.134666862309624,0.09818922235342864,-0.005316480782271427,-0.02384050465101062,-0.13313945607247057
2004-03-01,46,44282.848710212755,M03,10.698352718768874,0.02978722567667269,6668.623080313252,8.805168682863442,0.09100224419600877,0.2997012174263431,2682.619381520358,24.362207295783094,2.1184771553252526,-0.28364290243463763,-0.10031883573066569,0.003932889848201615,-0.007613090510127041
2004-04-01,47,43878.8474583185,M04,10.689187648281191,-0.00916507048768267,6624.120569082015,8.798472897753612,-0.006695785109830155,0.24750777696907653,2656.7722555064315,23.914962011692744,2.0483072338363666,-0.1913440328519671,-0.009681750158764046,-0.018528761563047613,-0.03368379515901043
2004-05-01,48,42725.22049729706,M05,10.662544668820026,-0.02664297946116534,6704.705096031375,8.810564812053713,0.01209191430010037,0.15281281394617044,2975.1014996990552,21.865727853920863,2.0808514587176568,-0.4822282694918123,0.11316620775916597,-0.08958381580847696,0.015763452655412458
2004-06-01,49,42630.420338873984,M06,10.660323369876584,-0.002221298943441141,6915.768780324578,8.84155941367122,0.030994601617507556,0.12944524276190641,2796.9152494455716,21.365619687338587,2.0687855900246337,-0.165955778216621,-0.06176104272074667,-0.02313739938517889,-0.005815401470443793
2004-07-01,50,42758.203003749084,M07,10.663316339086327,0.0029929692097425686,7115.992940932212,8.870100056785825,0.02854064311460469,0.1213617376113119,2964.361039396852,20.704435140825005,2.309408495518689,-0.06448230314057302,0.05814439493865198,-0.031435138133145024,0.11002966556552851
2004-08-01,51,43527.161426061146,M08,10.681140422818936,0.017824083732609353,6990.025988621199,8.852239553192504,-0.017860503593320587,0.0774636739703441,3349.044687946785,21.980722953197624,2.329167109237112,-0.44896654925230095,0.1220136292124252,0.059817904512605935,0.008519310627376653
2004-09-01,52,45141.18473054127,M09,10.717550295719212,0.03640987290027553,6793.536545124567,8.823726931075031,-0.028512622117473185,0.08376234293671135,3325.5679646499066,23.700518241817207,2.669048456777759,0.07817443468379315,-0.007034661435421086,0.07533107480052426,0.13621128583781383
2004-10-01,53,44462.061868265904,M10,10.702391562247314,-0.01515873347189789,7022.239882726929,8.856837517740857,0.03311058666582589,0.1155262806049269,3073.910868607949,23.97738133900097,2.699669620003606,0.3215145035892193,-0.07868982650828116,0.011614027114532188,0.011407376898438737
2004-11-01,54,45178.74756883179,M11,10.718382068717705,0.015990506470391352,7253.229529232825,8.88920210097227,0.03236458323141278,0.1683209249149371,3124.674798440376,24.532696696998638,2.596691510208165,0.3763743827296091,0.01637956382606731,0.022895845119532687,-0.038891263918657604
2004-12-01,55,44903.608965040126,M12,10.712273448340758,-0.006108620376947371,7254.008836715863,8.889309538027364,0.00010743705509419499,0.186272167512997,3024.9401096014794,25.007812433322258,2.31239996599946,0.10133644586766266,-0.03243892046623742,0.019181486504550982,-0.11595220712042853
2005-01-01,56,45325.558145147326,M01,10.721626349836196,0.009352901495438104,6609.790599827824,8.796307253044057,-0.09300228498330654,0.2703412095028727,2471.28955038881,25.397052455656183,2.188956487047535,0.3724760296706717,-0.2021511932294695,0.01544484885386721,-0.05486099118423693
2005-02-01,57,46018.98766367631,M02,10.736809365600257,0.01518301576406067,6466.604965594946,8.774406514934947,-0.021900738109110307,0.23134087571328044,2562.732514049007,25.163046270918137,2.118167398741327,-0.15579262479691303,0.03633397795952131,-0.00925662178405684,-0.03287366004943748
2005-03-01,58,47320.389838695366,M03,10.764696556407825,0.02788719080756863,7009.6634761349305,8.8550449726188,0.08063845768385214,0.24822854961181226,2341.7783796255503,24.84743208606759,1.9739998094868783,0.07045761753940472,-0.09016344552257927,-0.012622089827491134,-0.0704894357888588
2005-04-01,59,47087.695458318725,M04,10.759767002951463,-0.004929553456362257,7014.15665750865,8.855685765424846,0.0006407928060472301,0.15640987268553358,2049.7680354470735,23.876210476462447,1.9386808643878426,-0.4618699420877521,-0.13318399870790287,-0.039871824959911706,-0.01805406951751276
